hospital_5000.csv,CalcRepair,5.19281
hospital_5000.csv,CalcRepair_Postproc,5.66612
hospital_5000.csv,GreedyRepair,0.933695
hospital_5000.csv,ExactRepair_Cplex,7.879
hospital_10000.csv,CalcRepair,19.5577
hospital_10000.csv,CalcRepair_Postproc,16.9896
hospital_10000.csv,GreedyRepair,4.21473
hospital_10000.csv,ExactRepair_Cplex,23.1664
hospital_15000.csv,CalcRepair,47.9849
hospital_15000.csv,CalcRepair_Postproc,53.5543
hospital_15000.csv,GreedyRepair,11.3547
hospital_15000.csv,ExactRepair_Cplex,62.966
hospital_20000.csv,CalcRepair,120.282
hospital_20000.csv,CalcRepair_Postproc,119.416
hospital_20000.csv,GreedyRepair,25.7399
hospital_20000.csv,ExactRepair_Cplex,127.221
hospital_25000.csv,CalcRepair,187.745
hospital_25000.csv,CalcRepair_Postproc,172.332
hospital_25000.csv,GreedyRepair,42.7983
hospital_25000.csv,ExactRepair_Cplex,204.798
hospital_30000.csv,CalcRepair,313.825
hospital_30000.csv,CalcRepair_Postproc,314.221
hospital_30000.csv,GreedyRepair,74.7896
hospital_30000.csv,ExactRepair_Cplex,348.362
hospital_35000.csv,CalcRepair,697.945
hospital_35000.csv,CalcRepair_Postproc,537.658
hospital_35000.csv,GreedyRepair,131.532
hospital_35000.csv,ExactRepair_Cplex,1399.48
hospital_40000.csv,CalcRepair,987.718
hospital_40000.csv,CalcRepair_Postproc,1121.4
hospital_40000.csv,GreedyRepair,236.272
hospital_40000.csv,ExactRepair_Cplex,1426.19
hospital_45000.csv,CalcRepair,1857.22
hospital_45000.csv,CalcRepair_Postproc,1541.3
hospital_45000.csv,GreedyRepair,345.82
hospital_45000.csv,ExactRepair_Cplex,5071.45
hospital_50000.csv,CalcRepair,2719.53
hospital_50000.csv,CalcRepair_Postproc,3302.92
hospital_50000.csv,GreedyRepair,459.849
hospital_50000.csv,ExactRepair_Cplex,2758.13
hospital_55000.csv,CalcRepair,2764.24
hospital_55000.csv,CalcRepair_Postproc,2733.38
hospital_55000.csv,GreedyRepair,615.044
hospital_55000.csv,ExactRepair_Cplex,4128.97
hospital_60000.csv,CalcRepair,3219.88
hospital_60000.csv,CalcRepair_Postproc,3756.58
hospital_60000.csv,GreedyRepair,825.964
hospital_65000.csv,CalcRepair,4341.24
hospital_65000.csv,CalcRepair_Postproc,4355.32
hospital_65000.csv,GreedyRepair,1112.47
hospital_65000.csv,ExactRepair_Cplex,7906.88
hospital_70000.csv,CalcRepair,5277.2
hospital_70000.csv,CalcRepair_Postproc,5380.91
hospital_70000.csv,GreedyRepair,1344.83
hospital_80000.csv,CalcRepair,7439.17
hospital_80000.csv,CalcRepair_Postproc,7323.69
hospital_80000.csv,GreedyRepair,2054.62
hospital_90000.csv,CalcRepair,11093.9
hospital_90000.csv,CalcRepair_Postproc,11090.8
hospital_90000.csv,GreedyRepair,2942.76
hospital_100000.csv,CalcRepair,13364
hospital_100000.csv,CalcRepair_Postproc,13381.9
hospital_100000.csv,GreedyRepair,4040.83
